e,n,v
45,29,2
38,28,0
31,26,-2
24,25,-5
17,23,-5
10,22,-4
9,20,-4
9,19,-3
9,17,-3
9,16,-3
8,14,-2
8,13,-2
8,11,-2
7,9,-1
7,8,-1
7,6,0
6,5,0
6,4,2
6,4,5
5,3,7
5,2,9
5,2,11
2,1,14
-1,1,16
-3,0,18
-6,-1,20
-9,-1,23
-12,-2,25
-15,-2,27
-7,-3,29
0,-4,29
7,-4,29
15,-5,28
22,-2,28
29,0,28
37,3,27
44,6,27
38,8,27
33,11,27
27,14,26
22,16,26
16,19,26
11,21,25
5,24,25
0,27,25
-5,29,24
-11,23,23
-16,17,23
-22,10,22
-27,4,21
-33,-2,20
-38,-9,19
-44,-15,18
-37,-21,17
-30,-28,16
-23,-34,15
-17,-31,14
-10,-27,13
-3,-23,13
4,-20,12
11,-16,11
18,-12,10
24,-9,9
22,-5,9
19,-1,8
16,2,7
13,6,7
11,10,6
8,13,5
5,17,5
2,21,4
0,24,4
-3,21,3
-6,18,2
-9,14,2
-11,11,1
-14,8,1
-17,4,0
-20,1,-2
-18,-2,-4
-16,-6,-6
-15,-9,-8
-13,-13,-10
-12,-16,-12
-10,-19,-14
-9,-23,-16
-7,-26,-18
-6,-29,-20
-4,-24,-18
-3,-20,-16
-1,-15,-14
0,-10,-12
2,-5,-10
3,0,-8
5,5,-6
5,10,-4
5,15,-2
5,20,0
5,24,-1
5,29,-1
5,34,-2
5,30,-2
5,25,-3
5,20,-4
5,16,-4
5,11,-5
5,7,-5
5,2,-6
5,-2,-7
5,-7,-7
5,-12,-8
2,-16,-9
0,-21,-9
-2,-25,-10
-5,-30,-13
-7,-34,-16
-10,-39,-19
-12,-34,-21
-15,-29,-24
0,-39,-10
15,-20,-20
8,-18,-17
2,-17,-15
-5,-16,-13
-11,-15,-11
-18,-13,-9
-24,-12,-7
-21,-11,-5
-17,-10,-2
-13,-9,0
-9,-7,2
-5,-6,4
-2,-5,6
2,-4,8
6,-2,10
10,-1,13
10,0,15
11,-1,13
12,-2,12
12,-3,10
13,-4,9
13,-5,7
14,-6,5
15,-7,4
15,-8,2
15,-9,1
16,-10,-1
16,-11,-2
16,-12,-4
16,-13,-5
17,-14,-7
17,-15,-8
17,-13,-10
18,-12,-9
18,-11,-7
18,-9,-6
19,-8,-5
19,-7,-4
19,-5,-2
20,-4,-1
19,-3,0
19,-1,1
19,0,2
18,-1,4
18,-3,5
18,-4,6
17,-5,7
17,-7,9
17,-8,10
16,-9,9
16,-11,8
16,-12,7
16,-13,6
15,-15,5
15,-13,4
15,-11,3
15,-9,2
16,-7,2
17,-5,1
18,-4,0
19,-2,-1
20,0,-2
16,2,-3
12,4,-4
8,5,-5
4,7,-5
0,9,-4
-4,11,-4
-8,13,-4
-12,15,-3
-16,13,-3
-20,12,-3
-24,11,-2
-20,10,-2
-16,9,-2
-13,7,-2
-9,6,-1
-5,5,-1
-1,4,-1
3,2,0
7,1,0
11,0,0
15,-1,0
19,-2,0
23,-4,0
27,-5,0
31,-5,0
35,-5,0
39,-5,0
38,-5,0
38,-5,0
37,-5,0
37,-5,0
36,-5,0
35,-5,0
35,-5,0
34,-5,0
34,-5,-1
33,-5,-2
32,-5,-3
32,-5,-4
31,-5,-5
31,-4,-6
30,-2,-7
29,-1,-8
28,0,-9
26,1,-10
25,2,-11
23,4,-12
22,5,-13
20,6,-14
19,7,-15
17,9,-14
16,10,-13
14,11,-13
13,12,-12
11,13,-11
9,15,-10
8,13,-10
6,11,-9
5,9,-8
5,7,-8
5,5,-7
6,4,-6
6,2,-6
6,0,-5
7,-2,-4
7,-4,-3
7,-5,-2
8,-7,-1
8,-9,0
8,-11,1
9,-13,2
9,-15,2
9,-15,3
9,-16,4
10,-16,5
8,-17,6
7,-18,7
5,-18,8
4,-19,9
2,-20,10
1,-20,9
-1,-21,9
-2,-21,9
-4,-22,9
-5,-23,8
-7,-23,8
-9,-24,8
-10,-24,7
-12,-21,7
-13,-18,7
-15,-14,6
-14,-11,6
-13,-8,6
-12,-4,5
-11,-1,5
-10,2,5
-9,6,5
-8,9,5
-7,13,6
-6,16,6
-5,19,6
-5,23,7
-4,26,7
-3,29,7
-2,30,8
-1,30,8
0,30,8
1,31,9
2,31,9
3,31,9
4,31,9
5,32,10
5,32,9
6,32,8
7,33,8
8,33,7
9,33,6
10,34,6
11,34,5
12,34,4
13,33,3
14,32,3
15,31,2
11,29,1
7,28,1
4,27,0
0,26,1
-4,24,1
-7,23,2
-11,22,2
-15,21,3
-18,20,4
-22,18,4
-26,17,5
-29,16,5
-33,15,6
-37,15,7
-40,16,7
-44,17,8
-40,18,9
-37,18,9
-33,19,10
-29,20,10
-26,21,10
-22,21,10
-18,22,10
-15,23,10
-11,24,10
-7,24,10
-4,24,10
0,24,10
4,23,10
7,23,10
11,23,10
15,23,10
12,22,10
9,22,10
6,22,10
4,21,9
1,21,9
-2,21,8
-5,20,7
-7,20,7
-10,20,6
-13,20,5
-16,16,5
-18,13,4
-21,10,4
-24,7,3
-27,4,2
-29,1,2
-27,-2,1
-25,-5,1
-23,-8,0
-21,-11,1
-19,-14,2
-16,-17,4
-14,-20,5
-12,-23,6
-10,-26,7
-8,-29,9
-6,-27,10
-4,-24,11
-2,-21,12
1,-18,13
3,-16,15
5,-13,16
4,-10,17
2,-7,18
1,-5,20
0,-2,19
-2,1,18
-3,4,18
-4,6,17
-6,9,16
-7,12,16
-8,15,15
-9,13,15
-11,10,14
-12,8,13
-13,6,13
-15,4,12
-11,2,12
-7,0,11
-4,-2,10
0,-4,10
4,-6,9
7,-8,8
11,-10,7
15,-13,6
18,-15,5
22,-14,4
26,-13,3
29,-13,2
33,-12,2
37,-12,1
40,-11,0
44,-10,-1
41,-10,-2
38,-9,-3
35,-9,-4
32,-8,-5
29,-7,-5
26,-7,-4
23,-6,-4
20,-5,-4
16,-5,-3
13,-4,-3
10,-3,-3
7,-2,-2
4,-1,-2
1,0,-2
-2,0,-2
-5,1,-1
-2,2,-1
0,3,-1
2,4,0
5,5,0
7,5,1
10,5,2
12,5,4
15,5,5
17,5,6
20,5,7
22,5,9
24,5,10
27,5,11
29,5,12
32,5,13
34,5,15
32,5,16
30,5,17
27,5,18
25,5,20
23,6,18
21,7,16
18,8,15
16,8,13
14,9,12
12,10,10
9,11,9
7,12,7
5,13,6
5,14,4
5,15,3
5,14,1
5,14,0
5,14,-2
5,13,-3
5,13,-5
5,13,-4
5,13,-4
5,12,-3
5,12,-2
5,12,-2
5,11,-1
5,11,-1
5,11,0
5,10,1
6,10,1
7,10,2
9,8,2
10,5,3
11,3,4
12,1,4
13,-1,5
15,-3,5
16,-5,5
17,-7,6
18,-9,6
20,-12,6
21,-14,7
22,-16,7
23,-18,7
24,-20,8
23,-22,8
23,-24,8
22,-23,9
21,-22,9
20,-21,9
19,-20,9
18,-18,10
17,-17,9
16,-16,7
15,-15,6
14,-13,5
13,-12,4
13,-11,2
12,-10,1
11,-9,0
10,-7,-1
12,-6,-2
15,-5,-4
18,-4,-5
21,-3,-6
23,-2,-7
26,-1,-9
29,0,-10
31,0,-9
34,1,-9
33,2,-8
32,3,-7
31,4,-7
29,5,-6
28,4,-5
27,4,-5
26,3,-4
24,2,-4
23,2,-3
22,1,-2
21,1,-2
20,0,-1
18,-1,-1
17,-1,0
16,-2,-1
15,-2,-1
15,-3,-2
15,-4,-2
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
